GN,ALS,ALD,WEIGHT,FRAGM_ID,GENE_ID,SOURCE_ID,DEST_ID
 85         , 7356       , 6741       ,0.1914984060,436401      ,195         ,226311123   ,222095809   
 85         , 8944       , 7356       ,0.0212539851,436401      ,195         ,294499492   ,226311123   
 85         , 9159       , 7356       ,0.0212539851,436401      ,195         ,295704836   ,226311123   
 85         , 6777       , 5097       ,0.0002032768,436402      ,195         ,222097341   ,172039458   
 85         , 6777       ,  582       ,0.0002032768,436402      ,195         ,222097341   , 16330137   
 85         , 5472       , 1434       ,0.0002032768,436402      ,195         ,191638284   , 33239720   
 85         , 5472       , 5097       ,0.0002032768,436402      ,195         ,191638284   ,172039458   
 85         , 5472       ,  582       ,0.0002032768,436402      ,195         ,191638284   , 16330137   
 85         ,  286       ,  582       ,0.0002032768,436402      ,195         , 15673845   , 16330137   
 85         , 4578       , 5097       ,0.0002032768,436402      ,195         ,157692223   ,172039458   
 85         ,  286       , 1434       ,0.0002032768,436402      ,195         , 15673845   , 33239720   
 85         ,  286       , 5097       ,0.0002032768,436402      ,195         , 15673845   ,172039458   
 85         , 4578       , 1434       ,0.0002032768,436402      ,195         ,157692223   , 33239720   
 85         , 6777       , 1434       ,0.0002032768,436402      ,195         ,222097341   , 33239720   
 85         , 7405       ,  582       ,0.0002032768,436402      ,195         ,226313405   , 16330137   
 85         , 8965       ,  582       ,0.0002032768,436402      ,195         ,294501005   , 16330137   
 85         , 7405       , 1434       ,0.0002032768,436402      ,195         ,226313405   , 33239720   
 85         , 9958       , 5097       ,0.0002032768,436402      ,195         ,308173505   ,172039458   
 85         , 9958       , 1434       ,0.0002032768,436402      ,195         ,308173505   , 33239720   
 85         ,10138       ,  582       ,0.0002032768,436402      ,195         ,328957135   , 16330137   
 85         ,10138       , 5097       ,0.0002032768,436402      ,195         ,328957135   ,172039458   
 85         ,10138       , 1434       ,0.0002032768,436402      ,195         ,328957135   , 33239720   
 85         , 1986       ,  582       ,0.0002032768,436402      ,195         , 49481690   , 16330137   
 85         , 1986       , 5097       ,0.0002032768,436402      ,195         , 49481690   ,172039458   
 85         , 9958       ,  582       ,0.0002032768,436402      ,195         ,308173505   , 16330137   
 85         , 1986       , 1434       ,0.0002032768,436402      ,195         , 49481690   , 33239720   
 85         , 2042       , 5097       ,0.0002032768,436402      ,195         , 52080145   ,172039458   
 85         , 2042       , 1434       ,0.0002032768,436402      ,195         , 52080145   , 33239720   
 85         , 2149       ,  582       ,0.0002032768,436402      ,195         , 52141594   , 16330137   
 85         , 2149       , 5097       ,0.0002032768,436402      ,195         , 52141594   ,172039458   
 85         , 2149       , 1434       ,0.0002032768,436402      ,195         , 52141594   , 33239720   
 85         , 2301       ,  582       ,0.0002032768,436402      ,195         , 52785521   , 16330137   
 85         , 2301       , 1434       ,0.0002032768,436402      ,195         , 52785521   , 33239720   
 85         , 2042       ,  582       ,0.0002032768,436402      ,195         , 52080145   , 16330137   
 85         , 9858       , 1434       ,0.0002032768,436402      ,195         ,305674274   , 33239720   
 85         , 7405       , 5097       ,0.0002032768,436402      ,195         ,226313405   ,172039458   
 85         , 9858       , 5097       ,0.0002032768,436402      ,195         ,305674274   ,172039458   
 85         , 9179       , 1434       ,0.0002032768,436402      ,195         ,295706354   , 33239720   
 85         , 7755       ,  582       ,0.0002032768,436402      ,195         ,255767358   , 16330137   
 85         , 7755       , 5097       ,0.0002032768,436402      ,195         ,255767358   ,172039458   
 85         , 7755       , 1434       ,0.0002032768,436402      ,195         ,255767358   , 33239720   
 85         , 7815       ,  582       ,0.0002032768,436402      ,195         ,258508286   , 16330137   
 85         , 7815       , 5097       ,0.0002032768,436402      ,195         ,258508286   ,172039458   
 85         , 7815       , 1434       ,0.0002032768,436402      ,195         ,258508286   , 33239720   
 85         , 8481       ,  582       ,0.0002032768,436402      ,195         ,281492476   , 16330137   
 85         , 9858       ,  582       ,0.0002032768,436402      ,195         ,305674274   , 16330137   
 85         , 8481       , 5097       ,0.0002032768,436402      ,195         ,281492476   ,172039458   
 85         , 8517       ,  582       ,0.0002032768,436402      ,195         ,288553142   , 16330137   
 85         , 8517       , 5097       ,0.0002032768,436402      ,195         ,288553142   ,172039458   
 85         , 8517       , 1434       ,0.0002032768,436402      ,195         ,288553142   , 33239720   
 85         , 8965       , 5097       ,0.0002032768,436402      ,195         ,294501005   ,172039458   
 85         , 8965       , 1434       ,0.0002032768,436402      ,195         ,294501005   , 33239720   
 85         , 9179       ,  582       ,0.0002032768,436402      ,195         ,295706354   , 16330137   
 85         , 9179       , 5097       ,0.0002032768,436402      ,195         ,295706354   ,172039458   
 85         , 8481       , 1434       ,0.0002032768,436402      ,195         ,281492476   , 33239720   
 85         , 2301       , 5097       ,0.0002032768,436402      ,195         , 52785521   ,172039458   
 85         , 4578       ,  582       ,0.0002032768,436402      ,195         ,157692223   , 16330137   
 85         ,  582       ,  286       ,0.0173512816,436402      ,195         , 16330137   , 15673845   
 85         , 5097       , 7815       ,0.0173512816,436402      ,195         ,172039458   ,258508286   
 85         , 5097       , 8481       ,0.0173512816,436402      ,195         ,172039458   ,281492476   
 85         , 5097       , 8517       ,0.0173512816,436402      ,195         ,172039458   ,288553142   
 85         , 5097       , 8965       ,0.0173512816,436402      ,195         ,172039458   ,294501005   
 85         , 5097       , 9179       ,0.0173512816,436402      ,195         ,172039458   ,295706354   
 85         , 5097       , 9858       ,0.0173512816,436402      ,195         ,172039458   ,305674274   
 85         , 5097       , 9958       ,0.0173512816,436402      ,195         ,172039458   ,308173505   
 85         , 5097       ,10138       ,0.0173512816,436402      ,195         ,172039458   ,328957135   
 85         , 5097       , 7755       ,0.0173512816,436402      ,195         ,172039458   ,255767358   
 85         , 5097       , 1986       ,0.0173512816,436402      ,195         ,172039458   , 49481690   
 85         , 5097       , 2149       ,0.0173512816,436402      ,195         ,172039458   , 52141594   
 85         , 5097       , 2301       ,0.0173512816,436402      ,195         ,172039458   , 52785521   
 85         , 1434       , 4466       ,0.0173512816,436402      ,195         , 33239720   ,154685959   
 85         , 1434       ,  286       ,0.0173512816,436402      ,195         , 33239720   , 15673845   
 85         , 1434       , 4578       ,0.0173512816,436402      ,195         , 33239720   ,157692223   
 85         , 1434       , 5472       ,0.0173512816,436402      ,195         , 33239720   ,191638284   
 85         , 1434       , 6777       ,0.0173512816,436402      ,195         , 33239720   ,222097341   
 85         , 5097       , 2042       ,0.0173512816,436402      ,195         ,172039458   , 52080145   
 85         , 1434       , 7405       ,0.0173512816,436402      ,195         , 33239720   ,226313405   
 85         , 5097       , 7405       ,0.0173512816,436402      ,195         ,172039458   ,226313405   
 85         , 5097       , 5472       ,0.0173512816,436402      ,195         ,172039458   ,191638284   
 85         ,  582       , 7405       ,0.0173512816,436402      ,195         , 16330137   ,226313405   
 85         ,  582       , 7755       ,0.0173512816,436402      ,195         , 16330137   ,255767358   
 85         ,  582       , 7815       ,0.0173512816,436402      ,195         , 16330137   ,258508286   
 85         ,  582       , 8481       ,0.0173512816,436402      ,195         , 16330137   ,281492476   
 85         ,  582       , 8517       ,0.0173512816,436402      ,195         , 16330137   ,288553142   
 85         ,  582       , 8965       ,0.0173512816,436402      ,195         , 16330137   ,294501005   
 85         ,  582       , 9179       ,0.0173512816,436402      ,195         , 16330137   ,295706354   
 85         ,  582       , 9858       ,0.0173512816,436402      ,195         , 16330137   ,305674274   
 85         , 5097       , 6777       ,0.0173512816,436402      ,195         ,172039458   ,222097341   
 85         ,  582       , 9958       ,0.0173512816,436402      ,195         , 16330137   ,308173505   
 85         ,  582       , 1986       ,0.0173512816,436402      ,195         , 16330137   , 49481690   
 85         ,  582       , 2042       ,0.0173512816,436402      ,195         , 16330137   , 52080145   
 85         ,  582       , 2149       ,0.0173512816,436402      ,195         , 16330137   , 52141594   
 85         ,  582       , 2301       ,0.0173512816,436402      ,195         , 16330137   , 52785521   
 85         , 5097       , 4466       ,0.0173512816,436402      ,195         ,172039458   ,154685959   
 85         , 5097       ,  286       ,0.0173512816,436402      ,195         ,172039458   , 15673845   
 85         , 5097       , 4578       ,0.0173512816,436402      ,195         ,172039458   ,157692223   
 85         ,  582       ,10138       ,0.0173512816,436402      ,195         , 16330137   ,328957135   
 85         ,  582       , 6777       ,0.0173512816,436402      ,195         , 16330137   ,222097341   
 85         , 1434       , 7755       ,0.0173512816,436402      ,195         , 33239720   ,255767358   
 85         , 1434       , 8481       ,0.0173512816,436402      ,195         , 33239720   ,281492476   
 85         , 1434       , 7815       ,0.0173512816,436402      ,195         , 33239720   ,258508286   
